Start,Finish,Active Calories (kcal),Distance (mi),Weight (kg)
25-Oct-2017 00:00,26-Oct-2017 00:00,754.086999999996,3.21001637045486,0.0
26-Oct-2017 00:00,27-Oct-2017 00:00,953.806000000001,4.60846766127989,82.65
27-Oct-2017 00:00,28-Oct-2017 00:00,1280.592,8.89177523544351,0.0
28-Oct-2017 00:00,29-Oct-2017 00:00,764.433,7.12185997028127,0.0
29-Oct-2017 00:00,30-Oct-2017 00:00,617.744,5.88454655785736,0.0
30-Oct-2017 00:00,31-Oct-2017 00:00,1000.973,4.44838657865686,0.0
31-Oct-2017 00:00,01-Nov-2017 00:00,705.347,5.28725571221228,0.0
01-Nov-2017 00:00,02-Nov-2017 00:00,871.616000000001,4.32149178432672,0.0
02-Nov-2017 00:00,03-Nov-2017 00:00,945.547999999998,6.97001398944553,0.0
03-Nov-2017 00:00,04-Nov-2017 00:00,535.026999999999,3.3326166642775,84.1
04-Nov-2017 00:00,05-Nov-2017 00:00,436.497,2.90777938702513,0.0
05-Nov-2017 00:00,06-Nov-2017 00:00,606.818999999999,3.45183972069595,0.0
06-Nov-2017 00:00,07-Nov-2017 00:00,1015.932,7.73604160537437,84.2
07-Nov-2017 00:00,08-Nov-2017 00:00,614.316,4.30428151475085,0.0
08-Nov-2017 00:00,09-Nov-2017 00:00,1111.117,4.92914656556417,84.05
09-Nov-2017 00:00,10-Nov-2017 00:00,993.113999999995,5.96492484783117,0.0
10-Nov-2017 00:00,11-Nov-2017 00:00,856.33,6.55867278991587,82.85
11-Nov-2017 00:00,12-Nov-2017 00:00,537.894999999999,5.25579265900121,0.0
12-Nov-2017 00:00,13-Nov-2017 00:00,303.996,1.98602152954589,0.0
13-Nov-2017 00:00,14-Nov-2017 00:00,835.316999999999,5.50108827529899,84.0
14-Nov-2017 00:00,15-Nov-2017 00:00,887.501000000001,5.2445065419078,83.35
15-Nov-2017 00:00,16-Nov-2017 00:00,732.323000000001,5.45654738782633,83.3
16-Nov-2017 00:00,17-Nov-2017 00:00,662.532000000001,5.2773803054528,82.6
17-Nov-2017 00:00,18-Nov-2017 00:00,858.554999999999,7.4318024415812,0.0
18-Nov-2017 00:00,19-Nov-2017 00:00,735.144827430555,5.28059419032769,83.15
19-Nov-2017 00:00,20-Nov-2017 00:00,478.671172569448,3.24794742137272,0.0
20-Nov-2017 00:00,21-Nov-2017 00:00,436.859,3.41111601169485,0.0
21-Nov-2017 00:00,22-Nov-2017 00:00,750.810316849702,6.12143946868369,0.0
22-Nov-2017 00:00,23-Nov-2017 00:00,444.231683150297,2.92566190072397,0.0
23-Nov-2017 00:00,24-Nov-2017 00:00,379.437565465091,2.33065071446076,0.0
24-Nov-2017 00:00,25-Nov-2017 00:00,560.489434534909,2.49114515083142,86.15
25-Nov-2017 00:00,26-Nov-2017 00:00,567.519814757202,3.84255735938788,85.25
26-Nov-2017 00:00,27-Nov-2017 00:00,743.092,4.33818970214658,84.3
27-Nov-2017 00:00,28-Nov-2017 00:00,648.446943684722,4.62408264841185,84.4
28-Nov-2017 00:00,29-Nov-2017 00:00,769.230737271111,5.07148825372674,84.2
29-Nov-2017 00:00,30-Nov-2017 00:00,905.058319044166,5.66154291989436,0.0
30-Nov-2017 00:00,01-Dec-2017 00:00,849.194999999998,6.87371304144308,84.35
01-Dec-2017 00:00,02-Dec-2017 00:00,724.548999999999,5.88867156622244,84.4
02-Dec-2017 00:00,03-Dec-2017 00:00,639.843,5.28190746516845,84.55
03-Dec-2017 00:00,04-Dec-2017 00:00,426.997999999999,2.8745378186387,84.8
04-Dec-2017 00:00,05-Dec-2017 00:00,635.632,4.60756786907062,83.8
05-Dec-2017 00:00,06-Dec-2017 00:00,835.167000000001,7.00235132168316,83.95
06-Dec-2017 00:00,07-Dec-2017 00:00,606.344000000002,4.40828033194455,83.25
07-Dec-2017 00:00,08-Dec-2017 00:00,896.141000000001,8.37100765967582,0.0
08-Dec-2017 00:00,09-Dec-2017 00:00,382.228,3.63943908249014,0.0
09-Dec-2017 00:00,10-Dec-2017 00:00,695.438000000002,5.90454661518848,0.0
10-Dec-2017 00:00,11-Dec-2017 00:00,1071.404,8.32764978144798,0.0
11-Dec-2017 00:00,12-Dec-2017 00:00,713.74175022266,5.21353232426616,0.0
12-Dec-2017 00:00,13-Dec-2017 00:00,910.528249777339,8.49399721735467,83.9
13-Dec-2017 00:00,14-Dec-2017 00:00,816.487999999999,4.65930901160643,86.3
14-Dec-2017 00:00,15-Dec-2017 00:00,805.334999999999,4.37336430813625,85.7
15-Dec-2017 00:00,16-Dec-2017 00:00,815.996,7.3720754577008,84.65
16-Dec-2017 00:00,17-Dec-2017 00:00,339.38450928034,2.41516010620001,0.0
17-Dec-2017 00:00,18-Dec-2017 00:00,646.534490719661,5.43588415731021,0.0
18-Dec-2017 00:00,19-Dec-2017 00:00,805.122999999999,6.27380173999807,85.95
19-Dec-2017 00:00,20-Dec-2017 00:00,410.178999999999,2.62046509206962,0.0
20-Dec-2017 00:00,21-Dec-2017 00:00,742.854000000001,4.81753131992359,86.05
21-Dec-2017 00:00,22-Dec-2017 00:00,629.762,5.56375560040991,0.0
22-Dec-2017 00:00,23-Dec-2017 00:00,302.422,2.20086209303777,0.0
23-Dec-2017 00:00,24-Dec-2017 00:00,469.316,4.25977962760256,0.0
24-Dec-2017 00:00,25-Dec-2017 00:00,622.821,4.49599380930613,85.6
25-Dec-2017 00:00,26-Dec-2017 00:00,366.846,2.41620049254071,0.0
26-Dec-2017 00:00,27-Dec-2017 00:00,1190.344,10.4333219309473,86.75
27-Dec-2017 00:00,28-Dec-2017 00:00,906.228,6.87300544098058,85.65
28-Dec-2017 00:00,29-Dec-2017 00:00,806.773999999999,5.2472672865534,87.25
29-Dec-2017 00:00,30-Dec-2017 00:00,707.13036035899,5.57769881750884,0.0
30-Dec-2017 00:00,31-Dec-2017 00:00,631.274639641011,4.59530006693453,0.0
31-Dec-2017 00:00,01-Jan-2018 00:00,483.33,3.52117209401193,0.0
01-Jan-2018 00:00,02-Jan-2018 00:00,765.235999999999,5.61925422622417,0.0
02-Jan-2018 00:00,03-Jan-2018 00:00,679.779,3.73663544907852,86.7
03-Jan-2018 00:00,04-Jan-2018 00:00,910.536999999999,4.40323285536807,0.0
04-Jan-2018 00:00,05-Jan-2018 00:00,832.223,5.30167203487819,0.0
05-Jan-2018 00:00,06-Jan-2018 00:00,603.536,4.55741126055959,86.65
06-Jan-2018 00:00,07-Jan-2018 00:00,362.572999999999,1.8958931246385,0.0
07-Jan-2018 00:00,08-Jan-2018 00:00,231.896,1.45014346655367,86.55
08-Jan-2018 00:00,09-Jan-2018 00:00,1088.554,6.95008179455071,87.45
09-Jan-2018 00:00,10-Jan-2018 00:00,941.127,6.59435317162363,85.85
10-Jan-2018 00:00,11-Jan-2018 00:00,990.597000000002,7.38696859913193,85.0
11-Jan-2018 00:00,12-Jan-2018 00:00,890.579,6.71357241233945,85.85
12-Jan-2018 00:00,13-Jan-2018 00:00,722.511999999999,5.962841775244,85.9
13-Jan-2018 00:00,14-Jan-2018 00:00,502.5444914864,3.55608316309012,0.0
14-Jan-2018 00:00,15-Jan-2018 00:00,885.298508513598,5.81776085754876,86.25
15-Jan-2018 00:00,16-Jan-2018 00:00,966.250999999998,6.90883276258664,85.7
16-Jan-2018 00:00,17-Jan-2018 00:00,132.034,0.996356894136638,85.95
17-Jan-2018 00:00,18-Jan-2018 00:00,659.606,4.85698266830375,85.0
18-Jan-2018 00:00,19-Jan-2018 00:00,952.847,4.79732365199638,85.6
19-Jan-2018 00:00,20-Jan-2018 00:00,947.36403621752,7.90383722033518,85.1
20-Jan-2018 00:00,21-Jan-2018 00:00,651.088554413818,4.89515127361162,0.0
21-Jan-2018 00:00,22-Jan-2018 00:00,359.713409368662,2.38601931495855,86.8
22-Jan-2018 00:00,23-Jan-2018 00:00,1138.31405880723,9.50596495625745,86.25
23-Jan-2018 00:00,24-Jan-2018 00:00,763.28294119276,5.31689615519134,85.9
24-Jan-2018 00:00,25-Jan-2018 00:00,678.309000000001,4.14213887022233,85.05
25-Jan-2018 00:00,26-Jan-2018 00:00,882.045,7.33795442791276,0.0
26-Jan-2018 00:00,27-Jan-2018 00:00,890.115224604591,6.46086551817977,0.0
27-Jan-2018 00:00,28-Jan-2018 00:00,424.566775395409,2.59532981875223,0.0
28-Jan-2018 00:00,29-Jan-2018 00:00,239.639041353441,1.43978256382103,0.0
29-Jan-2018 00:00,30-Jan-2018 00:00,959.462958646557,6.91071339472581,87.271171988
30-Jan-2018 00:00,31-Jan-2018 00:00,866.441,7.48671503624917,85.910394878
31-Jan-2018 00:00,01-Feb-2018 00:00,800.181000000002,5.3196742001806,85.093928612
01-Feb-2018 00:00,02-Feb-2018 00:00,799.847,5.35637714751043,84.82177319
02-Feb-2018 00:00,03-Feb-2018 00:00,747.601,5.79433831634213,84.912491664
03-Feb-2018 00:00,04-Feb-2018 00:00,354.05,2.05516465156626,85.456802508
04-Feb-2018 00:00,05-Feb-2018 00:00,378.034,2.48876600647565,87.271171988
05-Feb-2018 00:00,06-Feb-2018 00:00,773.440000000001,5.18267451576318,85.638239456
06-Feb-2018 00:00,07-Feb-2018 00:00,836.493,6.16071729571039,86.001113352
07-Feb-2018 00:00,08-Feb-2018 00:00,974.089,7.84616902269693,85.456802508
08-Feb-2018 00:00,09-Feb-2018 00:00,790.807999999999,6.48767221037481,86.363987248
09-Feb-2018 00:00,10-Feb-2018 00:00,804.491999999998,5.25998427236351,86.999016566
10-Feb-2018 00:00,11-Feb-2018 00:00,350.618,4.0990093520673,85.366084034
11-Feb-2018 00:00,12-Feb-2018 00:00,606.387,4.66177789625236,86.726861144
12-Feb-2018 00:00,13-Feb-2018 00:00,1017.002,6.23742887556249,86.999016566
13-Feb-2018 00:00,14-Feb-2018 00:00,940.308,4.3227356893909,85.819676404
14-Feb-2018 00:00,15-Feb-2018 00:00,865.915,4.68777644785386,85.72895793
15-Feb-2018 00:00,16-Feb-2018 00:00,1489.501,15.1451413972559,86.273268774
16-Feb-2018 00:00,17-Feb-2018 00:00,834.445999999999,6.57313478025119,86.363987248
17-Feb-2018 00:00,18-Feb-2018 00:00,500.468946288272,3.51433685917302,86.363987248
18-Feb-2018 00:00,19-Feb-2018 00:00,432.367053711729,2.48497597101538,86.454705722
19-Feb-2018 00:00,20-Feb-2018 00:00,1028.569,6.06970552094288,88.994822994
20-Feb-2018 00:00,21-Feb-2018 00:00,689.530000000001,4.493202202416,86.908298092
21-Feb-2018 00:00,22-Feb-2018 00:00,810.793000000001,5.37223066434652,87.54332741
22-Feb-2018 00:00,23-Feb-2018 00:00,802.707,5.09365502060872,87.08973504
23-Feb-2018 00:00,24-Feb-2018 00:00,589.245,3.29124743594433,86.908298092
24-Feb-2018 00:00,25-Feb-2018 00:00,441.636,1.94369583387245,86.63614267
25-Feb-2018 00:00,26-Feb-2018 00:00,310.454,2.1304692322821,87.99691978
26-Feb-2018 00:00,27-Feb-2018 00:00,1009.692,3.99226941682334,87.08973504
27-Feb-2018 00:00,28-Feb-2018 00:00,631.822,4.2319868485147,87.271171988
28-Feb-2018 00:00,01-Mar-2018 00:00,837.637999999997,2.90154559767312,86.908298092
01-Mar-2018 00:00,02-Mar-2018 00:00,1213.619,9.72733323440407,84.82177319
02-Mar-2018 00:00,03-Mar-2018 00:00,772.028999999997,4.51359900893045,85.456802508
03-Mar-2018 00:00,04-Mar-2018 00:00,522.398999999999,3.824010448554,85.456802508
04-Mar-2018 00:00,05-Mar-2018 00:00,602.243,3.59833430720397,85.819676404
05-Mar-2018 00:00,06-Mar-2018 00:00,738.281000000001,4.39209386720561,85.819676404
06-Mar-2018 00:00,07-Mar-2018 00:00,859.919,6.82774919723225,85.456802508
07-Mar-2018 00:00,08-Mar-2018 00:00,1091.233,7.30964281161143,85.819676404
08-Mar-2018 00:00,09-Mar-2018 00:00,1221.044,8.45058920944509,86.273268774
09-Mar-2018 00:00,10-Mar-2018 00:00,1065.118,8.48235730465895,86.363987248
10-Mar-2018 00:00,11-Mar-2018 00:00,483.476,3.04195526027168,84.731054716
11-Mar-2018 00:00,12-Mar-2018 00:00,646.064999999999,6.20650222926813,86.001113352
12-Mar-2018 00:00,13-Mar-2018 00:00,602.429999999999,7.6531502358683,86.1825503
13-Mar-2018 00:00,14-Mar-2018 00:00,204.615,2.66873343058875,85.27536556
14-Mar-2018 00:00,15-Mar-2018 00:00,1162.93299999999,8.40095623953249,85.72895793
15-Mar-2018 00:00,16-Mar-2018 00:00,625.652,5.71983210165159,85.093928612
16-Mar-2018 00:00,17-Mar-2018 00:00,1020.863,10.1273184897537,84.82177319
17-Mar-2018 00:00,18-Mar-2018 00:00,424.502,2.9903339580106,85.27536556
18-Mar-2018 00:00,19-Mar-2018 00:00,951.891999999998,6.94765604807411,85.819676404
19-Mar-2018 00:00,20-Mar-2018 00:00,982.031,5.35040767132231,86.001113352
20-Mar-2018 00:00,21-Mar-2018 00:00,770.616999999999,5.58285821371595,86.091831826
21-Mar-2018 00:00,22-Mar-2018 00:00,1110.66,9.24357095988639,85.456802508
22-Mar-2018 00:00,23-Mar-2018 00:00,1031.303,8.30320518342712,85.366084034
23-Mar-2018 00:00,24-Mar-2018 00:00,686.981698321951,5.28300102389232,85.184647086
24-Mar-2018 00:00,25-Mar-2018 00:00,377.160301678049,2.14420748257553,0.0
25-Mar-2018 00:00,26-Mar-2018 00:00,552.597,3.96343785339489,86.454705722
26-Mar-2018 00:00,27-Mar-2018 00:00,797.719999999999,5.35759523981535,87.271171988
27-Mar-2018 00:00,28-Mar-2018 00:00,588.823,5.00281925986807,86.726861144
28-Mar-2018 00:00,29-Mar-2018 00:00,900.052,7.35577319898682,85.910394878
29-Mar-2018 00:00,30-Mar-2018 00:00,1005.89223832372,7.98525733258943,86.63614267
30-Mar-2018 00:00,31-Mar-2018 00:00,795.24743764155,6.98581185769216,86.1825503
31-Mar-2018 00:00,01-Apr-2018 00:00,736.802324034735,6.14150333500976,0.0
01-Apr-2018 00:00,02-Apr-2018 00:00,307.461,2.24654339797941,87.99691978
02-Apr-2018 00:00,03-Apr-2018 00:00,669.814,5.62173514236728,87.634045884
03-Apr-2018 00:00,04-Apr-2018 00:00,812.791999999999,7.04224234375058,87.99691978
04-Apr-2018 00:00,05-Apr-2018 00:00,948.522,8.43336632091977,87.54332741
05-Apr-2018 00:00,06-Apr-2018 00:00,737.642783493275,4.96324838395015,0.0
06-Apr-2018 00:00,07-Apr-2018 00:00,1009.77721650672,8.12255737299849,86.999016566
07-Apr-2018 00:00,08-Apr-2018 00:00,424.728,3.62553656864235,87.361890462
08-Apr-2018 00:00,09-Apr-2018 00:00,357.831,2.95481196536186,87.180453514
09-Apr-2018 00:00,10-Apr-2018 00:00,956.983,7.07240800923633,0.0
10-Apr-2018 00:00,11-Apr-2018 00:00,517.052,4.25550711456714,87.180453514
11-Apr-2018 00:00,12-Apr-2018 00:00,900.732000000001,6.89650681761846,88.994822994
12-Apr-2018 00:00,13-Apr-2018 00:00,452.239,3.94838440575208,88.269075202
13-Apr-2018 00:00,14-Apr-2018 00:00,811.102000000001,7.94604399632265,87.906201306
14-Apr-2018 00:00,15-Apr-2018 00:00,299.496,1.66363443102524,87.815482832
15-Apr-2018 00:00,16-Apr-2018 00:00,362.487,2.67497546610807,0.0
16-Apr-2018 00:00,17-Apr-2018 00:00,851.533,5.42294202571067,87.634045884
17-Apr-2018 00:00,18-Apr-2018 00:00,624.177,4.83088644824235,87.634045884
18-Apr-2018 00:00,19-Apr-2018 00:00,1271.647,6.92847739108572,87.08973504
19-Apr-2018 00:00,20-Apr-2018 00:00,889.139999999999,7.78398337496117,0.0
20-Apr-2018 00:00,21-Apr-2018 00:00,672.375265595192,5.22614646577808,85.72895793
21-Apr-2018 00:00,22-Apr-2018 00:00,542.705734404807,3.94432204380728,86.001113352
22-Apr-2018 00:00,23-Apr-2018 00:00,633.608999999999,4.43320121075952,0.0
23-Apr-2018 00:00,24-Apr-2018 00:00,776.982999999999,6.72834422232256,0.0
24-Apr-2018 00:00,25-Apr-2018 00:00,856.066999999999,6.75653874334911,87.361890462
25-Apr-2018 00:00,26-Apr-2018 00:00,1057.784,9.63083064273013,86.1825503
26-Apr-2018 00:00,27-Apr-2018 00:00,969.920054246582,7.86194467875924,85.638239456
27-Apr-2018 00:00,28-Apr-2018 00:00,727.835945753416,5.42021312855511,85.093928612
28-Apr-2018 00:00,29-Apr-2018 00:00,266.128,1.69205786185582,85.456802508
29-Apr-2018 00:00,30-Apr-2018 00:00,586.224,4.6276465939959,86.908298092
30-Apr-2018 00:00,01-May-2018 00:00,780.795,6.47121015991612,86.817579618
01-May-2018 00:00,02-May-2018 00:00,987.455,8.13442238198628,86.363987248
02-May-2018 00:00,03-May-2018 00:00,1162.914,10.2964863401043,85.093928612
03-May-2018 00:00,04-May-2018 00:00,864.208999999999,6.47641658686839,0.0
04-May-2018 00:00,05-May-2018 00:00,792.007,5.64989937106039,0.0
05-May-2018 00:00,06-May-2018 00:00,662.764,6.05001937672803,0.0
06-May-2018 00:00,07-May-2018 00:00,374.904,2.5828187671022,89.35769689
07-May-2018 00:00,08-May-2018 00:00,1059.769,7.27513768471941,88.178356728
08-May-2018 00:00,09-May-2018 00:00,1025.748,7.94059452437162,0.0
09-May-2018 00:00,10-May-2018 00:00,1017.196,5.53050746382228,86.908298092
10-May-2018 00:00,11-May-2018 00:00,1102.528,10.585943994059,87.815482832
11-May-2018 00:00,12-May-2018 00:00,1295.758,12.640918223208,0.0
12-May-2018 00:00,13-May-2018 00:00,284.83,2.15653797000757,0.0
13-May-2018 00:00,14-May-2018 00:00,534.585,4.79539818356504,88.269075202
14-May-2018 00:00,15-May-2018 00:00,1114.315,10.2216715369515,88.813386046
15-May-2018 00:00,16-May-2018 00:00,745.017,6.51410662882883,86.908298092
16-May-2018 00:00,17-May-2018 00:00,718.270000000002,5.40440219836666,87.180453514
17-May-2018 00:00,18-May-2018 00:00,1036.621,7.69773856045515,86.817579618
18-May-2018 00:00,19-May-2018 00:00,813.409,5.54516344785943,86.273268774
19-May-2018 00:00,20-May-2018 00:00,535.523,4.2695373196946,0.0
20-May-2018 00:00,21-May-2018 00:00,360.48,2.77843184336139,0.0
21-May-2018 00:00,22-May-2018 00:00,902.044999999999,5.54364506914828,0.0
22-May-2018 00:00,23-May-2018 00:00,924.05,6.69010658083615,86.363987248
23-May-2018 00:00,24-May-2018 00:00,628.743,4.09385903503677,86.454705722
24-May-2018 00:00,25-May-2018 00:00,819.956999999999,6.70190278272959,86.363987248
25-May-2018 00:00,26-May-2018 00:00,1014.183,7.92808318748207,87.180453514
26-May-2018 00:00,27-May-2018 00:00,351.962,1.78969644483601,0.0
27-May-2018 00:00,28-May-2018 00:00,497.034,3.83278246079891,0.0
28-May-2018 00:00,29-May-2018 00:00,380.601,2.54465663460487,0.0
29-May-2018 00:00,30-May-2018 00:00,836.570999999999,5.99382907400154,87.08973504
30-May-2018 00:00,31-May-2018 00:00,920.265,5.09964487601699,87.271171988
31-May-2018 00:00,01-Jun-2018 00:00,775.124,5.24961286319232,87.271171988
01-Jun-2018 00:00,02-Jun-2018 00:00,641.13,4.78094855424996,0.0
02-Jun-2018 00:00,03-Jun-2018 00:00,777.337000000001,5.92898476847197,0.0
03-Jun-2018 00:00,04-Jun-2018 00:00,303.73,2.0822292209886,0.0
04-Jun-2018 00:00,05-Jun-2018 00:00,889.372000000001,5.58438617223274,88.269075202
05-Jun-2018 00:00,06-Jun-2018 00:00,691.843000000006,3.13812119201182,88.178356728
06-Jun-2018 00:00,07-Jun-2018 00:00,1058.16,9.17535939009123,88.178356728
07-Jun-2018 00:00,08-Jun-2018 00:00,1134.402,4.62719865186286,87.08973504
08-Jun-2018 00:00,09-Jun-2018 00:00,777.394000000001,4.36517100687024,86.908298092
09-Jun-2018 00:00,10-Jun-2018 00:00,349.309907934945,1.49054574228648,86.817579618
10-Jun-2018 00:00,11-Jun-2018 00:00,591.617092065054,3.16878100126601,0.0
11-Jun-2018 00:00,12-Jun-2018 00:00,1006.538,7.84135040469423,87.54332741
12-Jun-2018 00:00,13-Jun-2018 00:00,1020.496,8.58347668917009,86.454705722
13-Jun-2018 00:00,14-Jun-2018 00:00,883.553000000001,5.75991630705267,87.180453514
14-Jun-2018 00:00,15-Jun-2018 00:00,621.394,4.46452158267881,0.0
15-Jun-2018 00:00,16-Jun-2018 00:00,448.178,3.2048675927383,86.999016566
16-Jun-2018 00:00,17-Jun-2018 00:00,1160.158,10.0492401431141,0.0
17-Jun-2018 00:00,18-Jun-2018 00:00,509.227,4.23711479259407,0.0
18-Jun-2018 00:00,19-Jun-2018 00:00,1229.065,8.75190772199193,88.994822994
19-Jun-2018 00:00,20-Jun-2018 00:00,971.706999999999,6.35142108761924,86.001113352
20-Jun-2018 00:00,21-Jun-2018 00:00,1290.735,10.7191927173268,87.08973504
21-Jun-2018 00:00,22-Jun-2018 00:00,1066.107,8.98480485346019,88.359793676
22-Jun-2018 00:00,23-Jun-2018 00:00,617.459,5.15292026772048,0.0
23-Jun-2018 00:00,24-Jun-2018 00:00,307.44,1.66425227919488,0.0
24-Jun-2018 00:00,25-Jun-2018 00:00,1074.764,9.62535681835036,0.0
25-Jun-2018 00:00,26-Jun-2018 00:00,742.705999999999,5.87702671010909,87.815482832
26-Jun-2018 00:00,27-Jun-2018 00:00,804.692,4.79797035328731,87.99691978
27-Jun-2018 00:00,28-Jun-2018 00:00,1254.471,6.0214188412164,0.0
28-Jun-2018 00:00,29-Jun-2018 00:00,1275.563,9.97097694955971,88.359793676
29-Jun-2018 00:00,30-Jun-2018 00:00,1019.39009749014,8.74001367992472,86.817579618
30-Jun-2018 00:00,01-Jul-2018 00:00,574.688902509858,4.28334344260824,87.906201306
01-Jul-2018 00:00,02-Jul-2018 00:00,540.238,3.84336284247361,88.178356728
02-Jul-2018 00:00,03-Jul-2018 00:00,1211.898,8.83181506569078,88.813386046
03-Jul-2018 00:00,04-Jul-2018 00:00,941.257000000003,8.92308251894145,87.724764358
04-Jul-2018 00:00,05-Jul-2018 00:00,511.305,4.27159159465073,0.0
05-Jul-2018 00:00,06-Jul-2018 00:00,964.255113851673,5.17556229118573,0.0
06-Jul-2018 00:00,07-Jul-2018 00:00,752.138886148328,6.41437582029698,88.90410452
07-Jul-2018 00:00,08-Jul-2018 00:00,849.395000000001,7.35847809389474,89.085541468
08-Jul-2018 00:00,09-Jul-2018 00:00,765.536114255025,6.09884945443247,0.0
09-Jul-2018 00:00,10-Jul-2018 00:00,1095.27588574498,7.86131819663917,88.722667572
10-Jul-2018 00:00,11-Jul-2018 00:00,1046.182,7.8749349647244,89.176259942
11-Jul-2018 00:00,12-Jul-2018 00:00,707.552000000001,5.91939380350958,88.90410452
12-Jul-2018 00:00,13-Jul-2018 00:00,1118.09968097852,9.70650990537822,88.722667572
13-Jul-2018 00:00,14-Jul-2018 00:00,1088.99031902148,7.87267892058743,89.085541468
14-Jul-2018 00:00,15-Jul-2018 00:00,333.404,2.02708176091182,0.0
15-Jul-2018 00:00,16-Jul-2018 00:00,393.146,3.35314292064044,0.0
16-Jul-2018 00:00,17-Jul-2018 00:00,545.964,3.66760346790476,0.0
17-Jul-2018 00:00,18-Jul-2018 00:00,393.585,3.242500274663,0.0
18-Jul-2018 00:00,19-Jul-2018 00:00,991.594000000001,10.965601519704,0.0
19-Jul-2018 00:00,20-Jul-2018 00:00,379.318,2.94313598355242,0.0
20-Jul-2018 00:00,21-Jul-2018 00:00,268.799,1.69343929481666,0.0
21-Jul-2018 00:00,22-Jul-2018 00:00,732.707000000002,7.92445494979393,0.0
22-Jul-2018 00:00,23-Jul-2018 00:00,421.364,3.56740575397223,0.0
23-Jul-2018 00:00,24-Jul-2018 00:00,760.637000000001,4.2598100757565,90.355600104
24-Jul-2018 00:00,25-Jul-2018 00:00,943.430000000001,4.23971031544475,89.992726208
25-Jul-2018 00:00,26-Jul-2018 00:00,1128.225,6.21079107337936,90.627755526
26-Jul-2018 00:00,27-Jul-2018 00:00,789.650884262847,6.05521425179849,89.539133838
27-Jul-2018 00:00,28-Jul-2018 00:00,1193.13202884518,9.02898287851715,89.085541468
28-Jul-2018 00:00,29-Jul-2018 00:00,219.83808689197,1.2143739297644,89.720570786
29-Jul-2018 00:00,30-Jul-2018 00:00,481.335,2.81876793007931,0.0
30-Jul-2018 00:00,31-Jul-2018 00:00,970.282999999999,5.06698524725925,90.355600104
31-Jul-2018 00:00,01-Aug-2018 00:00,825.152999999999,6.30722830237953,0.0
01-Aug-2018 00:00,02-Aug-2018 00:00,1450.561,13.0788474046374,0.0
02-Aug-2018 00:00,03-Aug-2018 00:00,877.886999999999,6.81266771232632,0.0
03-Aug-2018 00:00,04-Aug-2018 00:00,540.406999999997,2.96862446392083,0.0
04-Aug-2018 00:00,05-Aug-2018 00:00,714.593999999998,5.51572458731755,0.0
05-Aug-2018 00:00,06-Aug-2018 00:00,506.895,4.74356406085725,0.0
06-Aug-2018 00:00,07-Aug-2018 00:00,861.064999999998,6.88751269146626,0.0
07-Aug-2018 00:00,08-Aug-2018 00:00,700.988999999999,5.75227780155069,0.0
08-Aug-2018 00:00,09-Aug-2018 00:00,421.533999999999,3.45382835544419,0.0
09-Aug-2018 00:00,10-Aug-2018 00:00,843.217865397657,8.0408857419872,0.0
10-Aug-2018 00:00,11-Aug-2018 00:00,739.298134602341,8.70455925147826,0.0
11-Aug-2018 00:00,12-Aug-2018 00:00,635.249999999999,4.39260040766347,0.0
12-Aug-2018 00:00,13-Aug-2018 00:00,612.703999999997,3.37919179312529,0.0
13-Aug-2018 00:00,14-Aug-2018 00:00,970.983999999998,7.89860403712119,90.26488163
14-Aug-2018 00:00,15-Aug-2018 00:00,981.286,7.02750728725888,91.444221792
15-Aug-2018 00:00,16-Aug-2018 00:00,716.618999999998,5.67494641991635,90.083444682
16-Aug-2018 00:00,17-Aug-2018 00:00,879.563847862925,7.19462014625256,91.17206637
17-Aug-2018 00:00,18-Aug-2018 00:00,877.646152137072,7.16853380137824,91.444221792
18-Aug-2018 00:00,19-Aug-2018 00:00,718.836999999999,5.28408513561518,0.0
19-Aug-2018 00:00,20-Aug-2018 00:00,457.188000000001,3.86682538015222,92.260688058
20-Aug-2018 00:00,21-Aug-2018 00:00,1060.642,7.80584652114744,91.62565874
21-Aug-2018 00:00,22-Aug-2018 00:00,1028.18021790756,6.45546660796577,90.718474
22-Aug-2018 00:00,23-Aug-2018 00:00,893.301782092433,5.33075915271736,93.802902116
23-Aug-2018 00:00,24-Aug-2018 00:00,1009.045,7.30795317133975,90.718474
24-Aug-2018 00:00,25-Aug-2018 00:00,583.318999999999,3.829649834353,90.537037052
25-Aug-2018 00:00,26-Aug-2018 00:00,674.455,5.48837642699063,0.0
26-Aug-2018 00:00,27-Aug-2018 00:00,956.250999999999,6.97187384583536,0.0
27-Aug-2018 00:00,28-Aug-2018 00:00,938.662999999998,6.73597924975273,90.899910948
28-Aug-2018 00:00,29-Aug-2018 00:00,1364.567,10.8204860872052,90.627755526
29-Aug-2018 00:00,30-Aug-2018 00:00,1171.944,7.75912047270463,90.809192474
30-Aug-2018 00:00,31-Aug-2018 00:00,1095.13373963194,6.61759889536608,90.038085445
31-Aug-2018 00:00,01-Sep-2018 00:00,1516.83526036807,8.99834059593538,0.0
01-Sep-2018 00:00,02-Sep-2018 00:00,676.925764774272,5.21887763584465,90.26488163
02-Sep-2018 00:00,03-Sep-2018 00:00,889.793235225727,7.66190846409872,92.98643585
03-Sep-2018 00:00,04-Sep-2018 00:00,1071.57,8.32929580763559,0.0
04-Sep-2018 00:00,05-Sep-2018 00:00,1179.828,8.95566185356373,0.0
